sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_mode_enabled,label_tag,error_code
1,1903376405,3067045,1642225236,51.841011,991.776123,17.882799,753772.5625,9,0,0,0
5,1903406917,3067201,1642225236,54.228889,991.22168,16.080099,1039593.938,9,0,0,0
6,1903394118,3067205,1642225236,55.777912,991.181335,14.818351,573508.8125,8,1,0,0
7,1903382597,3067356,1642225236,55.302513,991.20813,15.110087,595521.9375,0,1,0,0
2,1903386950,3067628,1642225236,50.585369,991.242493,16.793585,57932376,3,1,0,0
0,1903370310,3067632,1642225236,49.667835,991.409424,17.778055,87791024,3,1,0,0
7,1903382597,3067640,1642225236,54.81385,991.250732,15.008723,100515336,1,1,0,0
1,1903376405,3067784,1642225236,51.866188,991.784058,17.762999,785426.625,0,1,0,0
6,1903394118,3067917,1642225237,55.913513,991.210388,14.729243,618731.125,9,0,0,0
5,1903406917,3067932,1642225237,54.271484,991.183777,15.872028,1089361.75,0,1,0,0
4,1903401543,3068064,1642225237,52.523304,991.049805,15.728494,102400000,3,1,0,0
1,1903376405,3068072,1642225237,51.342548,991.778259,17.682886,102400000,1,1,0,0
2,1903386950,3068201,1642225237,51.331604,991.223206,16.934471,3429767.75,4,1,0,0
0,1903370310,3068204,1642225237,50.453583,991.427063,17.902601,4497392.5,4,1,0,0
5,1903406917,3068215,1642225237,53.767841,991.259827,15.785572,102400000,1,1,0,0
4,1903401543,3068767,1642225237,53.351196,991.03949,15.849277,8849041,4,1,0,0
6,1903394118,3068779,1642225237,55.99638,991.201355,14.6159,649952.375,0,1,0,0
2,1903386950,3068901,1642225238,51.617451,991.236511,16.962341,3069314.25,5,1,0,0
0,1903370310,3068904,1642225238,50.716343,991.432556,17.913681,4023575.75,5,1,0,0
7,1903382597,3069052,1642225238,53.56419,991.206299,14.914511,87879320,2,1,0,0
6,1903394118,3069060,1642225238,55.456482,991.272095,14.539081,102400000,1,1,0,0
4,1903401543,3069467,1642225238,53.654762,991.061768,15.871843,7890200,5,1,0,0
3,1903384649,3069471,1642225238,50.826607,991.399719,16.714684,102400000,3,1,0,0
1,1903376405,3069477,1642225238,50.161842,991.715698,17.552052,102400000,2,1,0,0
2,1903386950,3069601,1642225238,51.731281,991.256592,16.915442,2771312.5,6,1,0,0
0,1903370310,3069604,1642225238,50.809826,991.455139,17.881695,3694250.25,6,1,0,0
5,1903406917,3069621,1642225238,52.525047,991.222168,15.673577,102400000,2,1,0,0
4,1903401543,3070167,1642225239,53.792747,991.073242,15.832023,7217621,6,1,0,0
3,1903384649,3070171,1642225239,51.652447,991.439026,16.843687,6254628.5,4,1,0,0
2,1903386950,3070301,1642225239,52.237206,991.269653,16.908134,406995.2188,7,1,0,0
0,1903370310,3070304,1642225239,51.262077,991.418701,17.866787,498175.625,7,1,0,0
6,1903394118,3070464,1642225239,54.180836,991.223755,14.429263,102400000,2,1,0,0
4,1903401543,3070867,1642225239,54.281963,991.022583,15.806845,818872.4375,7,1,0,0
3,1903384649,3070871,1642225239,51.970661,991.451904,16.862686,5486939,5,1,0,0
2,1903386950,3071001,1642225240,52.4674,991.276855,16.862749,471672.0313,8,1,0,0
0,1903370310,3071004,1642225240,51.443989,991.416748,17.796995,577878.125,8,1,0,0
4,1903401543,3071567,1642225240,54.527832,991.043579,15.767776,985563.0625,8,1,0,0
3,1903384649,3071571,1642225240,52.107044,991.461365,16.817354,4986001,6,1,0,0
2,1903386950,3071714,1642225240,52.588825,991.24707,16.767786,513927.2188,9,0,0,0
0,1903370310,3071730,1642225240,51.527367,991.432556,17.710199,615939.875,9,0,0,0
4,1903401543,3072305,1642225241,54.663307,991.074036,15.68526,1091102.875,9,0,0,0
3,1903384649,3072309,1642225241,52.617199,991.452576,16.805004,693532,7,1,0,0
2,1903386950,3072599,1642225241,52.674835,991.250671,16.665342,544680.875,0,1,0,0
0,1903370310,3072603,1642225241,51.572845,991.438904,17.599434,660645.1875,0,1,0,0
2,1903386950,3072879,1642225241,52.184082,991.328674,16.577251,80068416,1,1,0,0
0,1903370310,3072883,1642225241,51.057426,991.453003,17.518953,102400000,1,1,0,0
3,1903384649,3073009,1642225242,52.884907,991.471436,16.751358,791803.625,8,1,0,0
4,1903401543,3073026,1642225242,54.683372,991.053406,15.442559,1165623.25,0,1,0,0
7,1903382597,3073291,1642225242,53.172241,991.215759,15.275474,71663200,3,1,0,0
4,1903401543,3073306,1642225242,54.161541,991.094421,15.492826,102400000,1,1,0,0
3,1903384649,3073721,1642225242,53.026337,991.470398,16.674082,842625,9,0,0,0
1,1903376405,3073727,1642225242,49.844643,991.730286,17.957499,102400000,3,1,0,0
5,1903406917,3073869,1642225242,52.139179,991.190735,16.017807,102400000,3,1,0,0
7,1903382597,3074005,1642225243,53.96632,991.194092,15.404484,3950807.75,4,1,0,0
2,1903386950,3074294,1642225243,50.954689,991.260437,16.408974,71487320,2,1,0,0
0,1903370310,3074298,1642225243,49.910378,991.422607,17.346426,102400000,2,1,0,0
1,1903376405,3074427,1642225243,50.642681,991.755066,18.08144,6341784.5,4,1,0,0
3,1903384649,3074443,1642225243,53.084423,991.483948,16.527626,872231.6875,0,1,0,0
5,1903406917,3074570,1642225243,52.933464,991.211365,16.136772,10204921,4,1,0,0
7,1903382597,3074705,1642225243,54.253918,991.173706,15.484511,3589833.5,5,1,0,0
6,1903394118,3074713,1642225243,53.758972,991.189209,14.795326,102400000,3,1,0,0
4,1903401543,3074721,1642225243,52.897106,991.055664,15.359313,102400000,2,1,0,0
3,1903384649,3074725,1642225243,52.554058,991.47052,16.475048,102400000,1,1,0,0
1,1903376405,3075127,1642225244,50.922123,991.740234,18.093868,5363011.5,5,1,0,0
5,1903406917,3075270,1642225244,53.236645,991.257324,16.154274,9293250,5,1,0,0
7,1903382597,3075405,1642225244,54.36845,991.186707,15.314798,3285342,6,1,0,0
6,1903394118,3075413,1642225244,54.585125,991.240845,14.914408,4686499,4,1,0,0
1,1903376405,3075827,1642225244,51.040443,991.746216,18.053892,4945366.5,6,1,0,0
5,1903406917,3075970,1642225245,53.359425,991.244812,16.129837,8260146,6,1,0,0
7,1903382597,3076105,1642225245,54.882568,991.194519,15.364656,461157.4063,7,1,0,0
6,1903394118,3076113,1642225245,54.883949,991.244324,14.903843,4193498.75,5,1,0,0
3,1903384649,3076124,1642225245,51.273621,991.458496,16.277981,102400000,2,1,0,0
1,1903376405,3076527,1642225245,51.516254,991.735229,18.03125,599180.8125,7,1,0,0
5,1903406917,3076670,1642225245,53.850533,991.232788,16.095093,865595.9375,7,1,0,0
7,1903382597,3076805,1642225245,55.131996,991.197571,15.202178,530707.4375,8,1,0,0
6,1903394118,3076813,1642225245,55.017036,991.240845,14.884304,3804923.25,6,1,0,0
1,1903376405,3077227,1642225246,51.737793,991.784058,17.966055,692125.6875,8,1,0,0
5,1903406917,3077370,1642225246,54.098591,991.209534,16.062044,981312.875,8,1,0,0
7,1903382597,3077517,1642225246,55.261791,991.214355,15.107855,572067.0625,9,0,0,0
6,1903394118,3077524,1642225246,55.52177,991.206604,14.858071,507433.0938,7,1,0,0
1,1903376405,3077953,1642225247,51.843529,991.780212,17.872398,745812.0625,9,0,0,0
5,1903406917,3078109,1642225247,54.218861,991.212585,15.937401,1041179.438,9,0,0,0
6,1903394118,3078113,1642225247,55.780418,991.207031,14.797061,579841.4375,8,1,0,0
7,1903382597,3078263,1642225247,55.29488,991.232422,15.088312,595521.9375,0,1,0,0
2,1903386950,3078395,1642225247,50.590431,991.261536,16.820642,64710936,3,1,0,0
0,1903370310,3078399,1642225247,49.68552,991.416931,17.779152,100515336,3,1,0,0
7,1903382597,3078547,1642225247,54.81385,991.243591,15.024708,102400000,1,1,0,0
1,1903376405,3078690,1642225247,51.876259,991.771179,17.768904,789514.25,0,1,0,0
5,1903406917,3078832,1642225247,54.276497,991.197266,15.888092,1088493.25,0,1,0,0
6,1903394118,3078965,1642225248,55.908489,991.226074,14.728973,615939.875,9,0,0,0
4,1903401543,3078972,1642225248,52.493195,991.055664,15.695158,102400000,3,1,0,0
1,1903376405,3078980,1642225248,51.347576,991.78833,17.667406,102400000,1,1,0,0
2,1903386950,3079109,1642225248,51.326546,991.211121,16.928802,3457999.25,4,1,0,0
0,1903370310,3079112,1642225248,50.453583,991.419739,17.902601,4751740,4,1,0,0
5,1903406917,3079123,1642225248,53.737774,991.267273,15.768122,102400000,1,1,0,0
4,1903401543,3079675,1642225248,53.326111,991.035522,15.805528,8756815,4,1,0,0
2,1903386950,3079809,1642225248,51.622509,991.250183,16.957273,3159884.25,5,1,0,0
0,1903370310,3079812,1642225248,50.718868,991.452881,17.913839,4196721.5,5,1,0,0
6,1903394118,3079827,1642225248,56.006428,991.208191,14.605731,652437.0625,0,1,0,0
7,1903382597,3079961,1642225249,53.554008,991.17926,14.908655,102400000,2,1,0,0
6,1903394118,3080108,1642225249,55.443928,991.299194,14.506379,102400000,1,1,0,0
4,1903401543,3080236,1642225249,53.639709,991.041138,15.844504,7783373,5,1,0,0
3,1903384649,3080378,1642225249,50.813976,991.401245,16.71394,102400000,3,1,0,0
1,1903376405,3080384,1642225249,50.146736,991.714844,17.561609,102400000,2,1,0,0
2,1903386950,3080509,1642225249,51.733814,991.262573,16.808191,2822880.75,6,1,0,0
0,1903370310,3080513,1642225249,50.809826,991.447815,17.876286,3778597.75,6,1,0,0
5,1903406917,3080527,1642225249,52.479942,991.202942,15.660598,102400000,2,1,0,0
4,1903401543,3080935,1642225250,53.782707,991.060852,15.847346,7160839,6,1,0,0
3,1903384649,3081078,1642225250,51.649921,991.456726,16.838194,6187311,4,1,0,0
2,1903386950,3081209,1642225250,52.237206,991.275208,16.945795,400312.75,7,1,0,0
0,1903370310,3081213,1642225250,51.264606,991.396851,17.921091,495643.75,7,1,0,0
6,1903394118,3081510,1642225250,54.163258,991.208679,14.417709,102400000,2,1,0,0
4,1903401543,3081635,1642225250,54.274437,991.025085,15.82233,816912.625,7,1,0,0
3,1903384649,3081778,1642225250,51.965614,991.447388,16.867733,5470451,5,1,0,0
2,1903386950,3081909,1642225251,52.474995,991.274841,16.873968,467473.1875,8,1,0,0
0,1903370310,3081912,1642225251,51.451569,991.445007,17.819124,573027.4375,8,1,0,0
4,1903401543,3082336,1642225251,54.527832,991.043579,15.757163,984852.125,8,1,0,0
3,1903384649,3082478,1642225251,52.096935,991.452271,16.832796,4986001,6,1,0,0
2,1903386950,3082621,1642225251,52.588825,991.232605,16.740891,507810.5625,9,0,0,0
0,1903370310,3082637,1642225251,51.529896,991.410706,17.640034,620418.0625,9,0,0,0
4,1903401543,3083073,1642225252,54.660797,991.064636,15.65329,1089361.75,9,0,0,0
3,1903384649,3083217,1642225252,52.619728,991.441956,16.810511,691424.6875,7,1,0,0
2,1903386950,3083367,1642225252,52.61665,991.243164,16.651144,535284.875,0,1,0,0
0,1903370310,3083510,1642225252,51.58548,991.430969,17.583998,663212.4375,0,1,0,0
2,1903386950,3083647,1642225252,52.156258,991.319824,16.591709,78840304,1,1,0,0
0,1903370310,3083790,1642225252,51.070061,991.455994,17.487356,102400000,1,1,0,0
3,1903384649,3083917,1642225253,52.882385,991.460144,16.665529,784524.0625,8,1,0,0
4,1903401543,3083933,1642225253,54.738567,991.060425,15.556923,1181765.75,0,1,0,0
7,1903382597,3084199,1642225253,53.151886,991.205139,15.269043,70849728,3,1,0,0
4,1903401543,3084213,1642225253,54.221752,991.071411,15.459157,102400000,1,1,0,0
3,1903384649,3084629,1642225253,53.031391,991.456726,16.658314,836943.1875,9,0,0,0
1,1903376405,3084635,1642225253,49.857231,991.745361,17.953035,102400000,3,1,0,0
5,1903406917,3084778,1642225253,52.139179,991.181702,16.043976,102400000,3,1,0,0
7,1903382597,3084913,1642225254,53.948505,991.165894,15.376846,3988315.5,4,1,0,0
2,1903386950,3085063,1642225254,50.926865,991.267761,16.450087,82721360,2,1,0,0
0,1903370310,3085206,1642225254,49.910378,991.417175,17.384045,102400000,2,1,0,0
1,1903376405,3085335,1642225254,50.645199,991.733643,18.07106,6097506.5,4,1,0,0
5,1903406917,3085478,1642225254,52.928455,991.199585,16.146982,10778947,4,1,0,0
3,1903384649,3085491,1642225254,53.127361,991.458679,16.562273,868348.5,0,1,0,0
7,1903382597,3085613,1642225254,54.243736,991.152039,15.430573,3564063.5,5,1,0,0
4,1903401543,3085630,1642225254,52.912159,991.049011,15.007771,102400000,2,1,0,0
6,1903394118,3085761,1642225254,53.716286,991.177734,14.798366,102400000,3,1,0,0
3,1903384649,3085772,1642225254,52.569214,991.485779,16.422537,102400000,1,1,0,0
1,1903376405,3086035,1642225255,50.929676,991.724976,18.104898,5405476.5,5,1,0,0
5,1903406917,3086178,1642225255,53.219105,991.203247,16.148008,8742796,5,1,0,0
7,1903382597,3086313,1642225255,54.355724,991.155701,15.38344,3275489.75,6,1,0,0
6,1903394118,3086461,1642225255,54.565033,991.227173,14.924006,4642675,4,1,0,0
1,1903376405,3086735,1642225255,51.037926,991.727417,18.05901,4940892.5,6,1,0,0
5,1903406917,3086878,1642225255,53.354412,991.24054,16.113783,8639072,6,1,0,0
7,1903382597,3087013,1642225256,54.87748,991.188232,15.316294,459914.6563,7,1,0,0
6,1903394118,3087161,1642225256,54.858837,991.220825,14.929216,4155211.75,5,1,0,0
3,1903384649,3087172,1642225256,51.276146,991.442688,16.395092,102400000,2,1,0,0
1,1903376405,3087435,1642225256,51.516254,991.744324,18.052374,600234.4375,7,1,0,0
5,1903406917,3087579,1642225256,53.84552,991.193726,16.115852,868348.5,7,1,0,0
7,1903382597,3087713,1642225256,55.126904,991.220459,15.303406,530707.4375,8,1,0,0
6,1903394118,3087861,1642225256,55.004478,991.233643,14.883623,3810232.5,6,1,0,0
1,1903376405,3088136,1642225257,51.740314,991.766296,17.966215,692828.125,8,1,0,0
5,1903406917,3088279,1642225257,54.091076,991.20282,16.061611,981312.875,8,1,0,0
7,1903382597,3088425,1642225257,55.259247,991.214111,15.171797,570155.875,9,0,0,0
6,1903394118,3088572,1642225257,55.51424,991.207397,14.884437,505180.0625,7,1,0,0
1,1903376405,3088861,1642225257,51.846046,991.767944,17.951771,749085.5625,9,0,0,0
5,1903406917,3089017,1642225258,54.218861,991.218018,15.947924,1040386.063,9,0,0,0
7,1903382597,3089170,1642225258,55.289787,991.200623,15.104052,595521.9375,0,1,0,0
6,1903394118,3089301,1642225258,55.770374,991.18219,14.817944,579841.4375,8,1,0,0
2,1903386950,3089304,1642225258,50.575253,991.247803,16.803688,57817380,3,1,0,0
0,1903370310,3089308,1642225258,49.67794,991.384888,17.778687,89043480,3,1,0,0
7,1903382597,3089455,1642225258,54.757854,991.218201,14.995024,102400000,1,1,0,0
1,1903376405,3089598,1642225258,51.873741,991.774353,17.763474,788602.25,0,1,0,0
4,1903401543,3089731,1642225258,52.478142,991.060425,15.736501,102400000,3,1,0,0
5,1903406917,3089741,1642225258,54.273987,991.194885,15.919515,1086760.375,0,1,0,0
2,1903386950,3089896,1642225259,51.331604,991.219482,16.939838,3594559,4,1,0,0
1,1903376405,3089908,1642225259,51.352612,991.774536,17.672983,102400000,1,1,0,0
6,1903394118,3090151,1642225259,55.895935,991.20813,14.749722,621547.8125,9,0,0,0
0,1903370310,3090156,1642225259,50.453583,991.423401,17.897198,4706693.5,4,1,0,0
5,1903406917,3090168,1642225259,53.720234,991.256836,15.78287,102400000,1,1,0,0
4,1903401543,3090427,1642225259,53.308552,991.025208,15.862725,9536671,4,1,0,0
2,1903386950,3090564,1642225259,51.612389,991.22113,16.962036,3074498,5,1,0,0
0,1903370310,3090707,1642225259,50.711292,991.461121,17.90255,4059464.75,5,1,0,0
7,1903382597,3090854,1642225259,53.434387,991.197632,14.912827,99146744,2,1,0,0
6,1903394118,3091001,1642225260,55.99889,991.201782,14.616033,654313.125,0,1,0,0
4,1903401543,3091131,1642225260,53.627167,991.039062,15.870273,7878817,5,1,0,0
2,1903386950,3091264,1642225260,51.733814,991.242615,16.937084,2771312.5,6,1,0,0
3,1903384649,3091273,1642225260,50.788723,991.396484,16.739073,102400000,3,1,0,0
1,1903376405,3091279,1642225260,50.124081,991.71637,17.534004,102400000,2,1,0,0
6,1903394118,3091285,1642225260,55.413795,991.269714,14.515464,102400000,1,1,0,0
0,1903370310,3091406,1642225260,50.799721,991.419128,17.870247,3760385.5,6,1,0,0
5,1903406917,3091422,1642225260,52.437347,991.185913,15.652987,102400000,2,1,0,0
4,1903401543,3091831,1642225260,53.775185,991.065002,15.836321,7222393.5,6,1,0,0
2,1903386950,3091964,1642225261,52.232147,991.237793,16.907831,406995.2188,7,1,0,0
3,1903384649,3091974,1642225261,51.634766,991.439575,16.847975,6138628.5,4,1,0,0
0,1903370310,3092106,1642225261,51.259552,991.401917,17.866631,498903.7813,7,1,0,0
4,1903401543,3092530,1642225261,54.274437,991.041565,15.817024,816912.625,7,1,0,0
2,1903386950,3092664,1642225261,52.4674,991.273315,16.851986,469724.7813,8,1,0,0
3,1903384649,3092674,1642225261,51.952984,991.439636,16.861631,5432360.5,5,1,0,0
6,1903394118,3092685,1642225261,54.150703,991.21051,14.427687,102400000,2,1,0,0
0,1903370310,3092806,1642225261,51.451569,991.421143,17.770407,576414.3125,8,1,0,0
4,1903401543,3093231,1642225262,54.525318,991.052246,15.757019,982018.6875,8,1,0,0
2,1903386950,3093377,1642225262,52.588825,991.227112,16.773165,507056.1875,9,0,0,0
3,1903384649,3093384,1642225262,52.104515,991.469971,16.849293,4958838,6,1,0,0
0,1903370310,3093532,1642225262,51.53495,991.427795,17.705261,624961.875,9,0,0,0
4,1903401543,3093968,1642225263,54.660797,991.039124,15.690422,1087626.125,9,0,0,0
3,1903384649,3094112,1642225263,52.607098,991.408936,16.815111,692828.125,7,1,0,0
2,1903386950,3094262,1642225263,52.682423,991.273865,16.660418,539089.25,0,1,0,0
0,1903370310,3094405,1642225263,51.575371,991.418884,17.437469,658097.6875,0,1,0,0
2,1903386950,3094542,1642225263,52.18914,991.298828,16.561455,101213896,1,1,0,0
0,1903370310,3094685,1642225263,51.049847,991.468628,17.469927,102400000,1,1,0,0
4,1903401543,3094689,1642225263,54.705956,991.042542,15.624018,1164629,0,1,0,0
3,1903384649,3094812,1642225263,52.882385,991.45105,16.756565,785426.625,8,1,0,0
4,1903401543,3094968,1642225264,54.171577,991.063232,15.55159,102400000,1,1,0,0
7,1903382597,3095094,1642225264,53.15443,991.192932,15.285123,87264984,3,1,0,0
3,1903384649,3095524,1642225264,53.02129,991.436829,16.657717,841067.75,9,0,0,0
1,1903376405,3095530,1642225264,49.852196,991.739136,17.963228,102400000,3,1,0,0
5,1903406917,3095673,1642225264,52.119133,991.179871,16.048063,102400000,3,1,0,0
7,1903382597,3095808,1642225264,53.958687,991.182068,15.382737,4206418.5,4,1,0,0
2,1903386950,3095958,1642225265,50.95216,991.225525,16.895712,84726568,2,1,0,0
0,1903370310,3095962,1642225265,49.905327,991.40387,17.410612,102400000,2,1,0,0
1,1903376405,3096230,1642225265,50.647717,991.743286,18.06595,6046872,4,1,0,0
5,1903406917,3096374,1642225265,52.920937,991.189148,16.157047,9495219,4,1,0,0
4,1903401543,3096385,1642225265,52.912159,991.043579,15.375942,102400000,2,1,0,0
3,1903384649,3096389,1642225265,53.119789,991.433716,16.540419,876149.75,0,1,0,0
7,1903382597,3096508,1642225265,54.248829,991.165588,15.382841,3585120.25,5,1,0,0
3,1903384649,3096668,1642225265,52.589417,991.463867,16.439735,102400000,1,1,0,0
6,1903394118,3096796,1642225265,53.73637,991.200439,14.799441,102400000,3,1,0,0
1,1903376405,3096931,1642225266,50.924641,991.711243,18.088757,5448620,5,1,0,0
5,1903406917,3097074,1642225266,53.221611,991.201843,16.163918,8714894,5,1,0,0
7,1903382597,3097208,1642225266,54.365906,991.171875,15.378669,3307226.5,6,1,0,0
6,1903394118,3097497,1642225266,54.572571,991.199219,14.913729,4576536.5,4,1,0,0
1,1903376405,3097631,1642225266,51.035408,991.730591,18.058849,5368283,6,1,0,0
5,1903406917,3097774,1642225266,53.354412,991.24231,16.14006,7994145,6,1,0,0
7,1903382597,3097908,1642225267,54.885113,991.184021,15.306034,459914.6563,7,1,0,0
3,1903384649,3098068,1642225267,51.253418,991.433167,16.314018,102400000,2,1,0,0
6,1903394118,3098197,1642225267,54.881432,991.220398,14.90905,4177460.5,5,1,0,0
1,1903376405,3098331,1642225267,51.518768,991.750305,18.047253,601821.9375,7,1,0,0
5,1903406917,3098474,1642225267,53.840508,991.190979,16.120823,860142.8125,7,1,0,0
7,1903382597,3098608,1642225267,55.134541,991.187195,15.271766,529062.25,8,1,0,0
6,1903394118,3098898,1642225268,55.022057,991.243408,14.884572,3823570.5,6,1,0,0
1,1903376405,3099032,1642225268,51.747864,991.791382,17.961411,690026.9375,8,1,0,0
5,1903406917,3099174,1642225268,54.093578,991.194214,16.05649,976400.5,8,1,0,0
7,1903382597,3099320,1642225268,55.269428,991.230225,15.263196,570155.875,9,0,0,0
6,1903394118,3099607,1642225268,55.529308,991.185974,14.858479,505928.8438,7,1,0,0
1,1903376405,3099756,1642225268,51.843529,991.772888,17.846006,752526.1875,9,0,0,0
5,1903406917,3099912,1642225269,54.223877,991.21167,15.948211,1033299.688,9,0,0,0
2,1903386950,3100057,1642225269,50.557545,991.253418,16.824041,63673548,3,1,0,0
7,1903382597,3100067,1642225269,55.338146,991.210083,15.106703,599707.1875,0,1,0,0
0,1903370310,3100200,1642225269,49.665306,991.403625,17.777899,102400000,3,1,0,0
6,1903394118,3100336,1642225269,55.79549,991.201904,14.813943,579841.4375,8,1,0,0
7,1903382597,3100347,1642225269,54.803669,991.232849,14.992188,102400000,1,1,0,0
1,1903376405,3100490,1642225269,51.893879,991.748657,17.770008,795958,0,1,0,0
4,1903401543,3100623,1642225269,52.508247,991.04187,15.643282,102400000,3,1,0,0
5,1903406917,3100633,1642225269,54.299042,991.195862,15.884123,1092849.5,0,1,0,0
2,1903386950,3100758,1642225269,51.324013,991.218079,16.923285,3453625.75,4,1,0,0
1,1903376405,3100770,1642225269,51.345062,991.773438,17.667248,102400000,1,1,0,0
0,1903370310,3100901,1642225270,50.453583,991.428894,17.638115,4619114.5,4,1,0,0
5,1903406917,3100913,1642225270,53.755318,991.248596,15.826854,102400000,1,1,0,0
6,1903394118,3101048,1642225270,55.918537,991.196533,14.718803,619292.4375,9,0,0,0
4,1903401543,3101335,1642225270,53.341164,991.037964,15.928102,8806235,4,1,0,0
2,1903386950,3101472,1642225270,51.617451,991.245605,16.951597,3111280,5,1,0,0
0,1903370310,3101615,1642225270,50.713818,991.446777,17.891895,4092930.25,5,1,0,0
7,1903382597,3101761,1642225270,53.543831,991.174011,14.913414,101803496,2,1,0,0
4,1903401543,3101897,1642225271,53.639709,991.04303,15.83921,7788923,5,1,0,0
6,1903394118,3101909,1642225271,56.006428,991.20636,14.627139,649334.1875,0,1,0,0
2,1903386950,3102171,1642225271,51.733814,991.244446,16.915594,2782608.75,6,1,0,0
3,1903384649,3102180,1642225271,50.808926,991.38208,16.69767,102400000,3,1,0,0
1,1903376405,3102186,1642225271,50.149254,991.737244,17.556522,102400000,2,1,0,0
6,1903394118,3102192,1642225271,55.456482,991.268433,14.539081,102400000,1,1,0,0
0,1903370310,3102314,1642225271,50.809826,991.445923,17.816822,3711826,6,1,0,0
5,1903406917,3102329,1642225271,52.489967,991.210388,15.66116,102400000,2,1,0,0
4,1903401543,3102597,1642225271,53.790241,991.074768,15.826582,7151462,6,1,0,0
2,1903386950,3102872,1642225271,52.232147,991.255981,16.907831,403626.3438,7,1,0,0
0,1903370310,3102876,1642225271,51.262077,991.429688,17.85055,497449.5938,7,1,0,0
3,1903384649,3102881,1642225272,51.654976,991.459534,16.838495,6169836,4,1,0,0
4,1903401543,3103298,1642225272,54.276947,991.003479,15.80656,816424.1875,7,1,0,0
2,1903386950,3103571,1642225272,52.469933,991.253723,16.841377,473307.1563,8,1,0,0
0,1903370310,3103576,1642225272,51.454094,991.449097,17.781389,578858.125,8,1,0,0
3,1903384649,3103582,1642225272,51.958031,991.418823,16.840544,5459513.5,5,1,0,0
6,1903394118,3103592,1642225272,54.19088,991.207214,14.419156,102400000,2,1,0,0
4,1903401543,3103998,1642225273,54.535358,991.035583,15.731063,980608.0625,8,1,0,0
2,1903386950,3104284,1642225273,52.588825,991.223511,16.751648,511233.1563,9,0,0,0
0,1903370310,3104300,1642225273,51.529896,991.43457,17.688715,623250.125,9,0,0,0
3,1903384649,3104306,1642225273,52.104515,991.430115,16.742357,4981453.5,6,1,0,0
4,1903401543,3104736,1642225273,54.668324,991.062317,15.669628,1099892.625,9,0,0,0
3,1903384649,3105019,1642225274,52.619728,991.441956,16.82122,690026.9375,7,1,0,0
2,1903386950,3105031,1642225274,52.631828,991.222473,16.646667,538663.875,0,1,0,0
0,1903370310,3105173,1642225274,51.5779,991.422791,17.583529,665151,0,1,0,0
2,1903386950,3105311,1642225274,52.146141,991.308777,16.558922,81108912,1,1,0,0
0,1903370310,3105453,1642225274,51.054901,991.447266,17.491817,102400000,1,1,0,0
4,1903401543,3105596,1642225274,54.758644,991.059998,15.558049,1176673.375,0,1,0,0
3,1903384649,3105720,1642225274,52.889961,991.445068,16.740948,784073.5,8,1,0,0
4,1903401543,3105876,1642225274,54.229279,991.081726,15.459575,102400000,1,1,0,0
7,1903382597,3106002,1642225275,53.174786,991.196289,15.264986,81487096,3,1,0,0
3,1903384649,3106432,1642225275,53.026337,991.437683,16.631243,845756.75,9,0,0,0
1,1903376405,3106438,1642225275,49.844643,991.724915,17.941738,102400000,3,1,0,0
5,1903406917,3106581,1642225275,52.144188,991.191833,16.028559,102400000,3,1,0,0
7,1903382597,3106716,1642225275,53.96632,991.165161,15.287257,3982498.75,4,1,0,0
2,1903386950,3106727,1642225275,50.934456,991.265747,16.434504,77305808,2,1,0,0
0,1903370310,3106870,1642225275,49.912907,991.402893,17.373451,102400000,2,1,0,0
1,1903376405,3107138,1642225276,50.645199,991.739197,18.049982,6067024.5,4,1,0,0
5,1903406917,3107281,1642225276,52.940979,991.200134,16.131956,10409149,4,1,0,0
4,1903401543,3107292,1642225276,52.902122,991.045532,15.401725,102400000,2,1,0,0
3,1903384649,3107297,1642225276,53.122307,991.434265,16.519159,884665.25,0,1,0,0
7,1903382597,3107416,1642225276,54.256462,991.148621,15.329932,3592194.75,5,1,0,0
3,1903384649,3107576,1642225276,52.579315,991.451294,16.40711,102400000,1,1,0,0
1,1903376405,3107838,1642225276,50.929676,991.728638,18.07325,5384160.5,5,1,0,0
6,1903394118,3107844,1642225276,53.713768,991.204407,14.846154,102400000,3,1,0,0
5,1903406917,3107981,1642225277,53.236645,991.224609,16.143764,8965253,5,1,0,0
7,1903382597,3108116,1642225277,54.388813,991.186401,15.305255,3293266.25,6,1,0,0
1,1903376405,3108538,1642225277,51.045479,991.741516,18.033115,4949849,6,1,0,0
6,1903394118,3108544,1642225277,54.575081,991.208679,14.940575,4576536.5,4,1,0,0
5,1903406917,3108681,1642225277,53.369446,991.246765,16.119905,8571279,6,1,0,0
7,1903382597,3108816,1642225277,54.895294,991.198364,15.311941,462720.2813,7,1,0,0
3,1903384649,3108975,1642225278,51.263519,991.440369,16.288027,102400000,2,1,0,0
1,1903376405,3109238,1642225278,51.513733,991.732971,18.015249,599707.1875,7,1,0,0
6,1903394118,3109244,1642225278,54.881432,991.205933,14.855598,4136329.25,5,1,0,0
5,1903406917,3109381,1642225278,53.858044,991.20343,16.079741,865047.5,7,1,0,0
7,1903382597,3109516,1642225278,55.147266,991.214539,15.229726,530295.1875,8,1,0,0
1,1903376405,3109938,1642225279,51.742828,991.766785,17.929407,694237.3125,8,1,0,0
